,original_filename,mean_count,std_count,cv_percentage
0,16GRAY_045-cropped,33.125,5.409977554746151,16.33200771244121
1,1GRAY_030-cropped,38.75,4.234214381508266,10.927004855505201
2,4GRAY_000-cropped,61.375,6.045954964153424,9.850843118783583
3,9GRAY_015-cropped,48.375,6.093028803476971,12.59540837928056
